Input,Ground Truth,Release,Artist
capture/IMG_5378-0036.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0037.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0038.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0039.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0040.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0041.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0042.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0043.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0044.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0045.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0046.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0047.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0048.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0049.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0050.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5378-0051.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0000.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0001.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0002.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0003.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0004.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0005.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0006.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0007.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0008.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0009.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0010.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0011.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0012.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0013.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0014.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0015.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0016.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0017.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0018.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0019.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0020.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0021.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0022.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0023.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0024.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0025.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0026.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0027.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0028.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0029.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0030.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0031.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0032.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0033.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5379-0034.jpg,reference/R-541214-1611347887-1326.jpg,Fourth of July,Galaxie 500
capture/IMG_5380-0000.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0001.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0002.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0003.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0004.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0005.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0006.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0007.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0008.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0009.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0010.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0011.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0012.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0013.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0014.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0015.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0016.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0017.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0018.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0019.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0020.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0021.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0022.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0023.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0024.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0025.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0026.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0027.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0028.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0029.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0030.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0031.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0032.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0033.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0034.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0035.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0036.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0037.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0038.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0039.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0040.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0041.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0042.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0043.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0044.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0045.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0046.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0047.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0048.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0049.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0050.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0051.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0052.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0053.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0054.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0055.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0056.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0057.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0058.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0059.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0060.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0061.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0062.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0063.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0064.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0065.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0066.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0067.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0068.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0069.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0070.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0071.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0072.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0073.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0074.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0075.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5380-0076.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0000.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0001.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0002.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0003.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0004.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0005.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0006.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0007.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0008.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0009.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0010.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0011.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0012.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0013.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0014.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0015.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0016.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0017.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0018.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0019.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0020.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0021.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0022.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0023.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0024.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0025.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0026.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0027.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0028.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0029.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0030.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0031.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0032.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0033.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0034.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0035.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0036.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0037.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5381-0038.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0000.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0001.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0002.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0003.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0004.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0005.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0006.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0007.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0008.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0009.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0010.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0011.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0012.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0013.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0014.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0015.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0016.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0017.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0018.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0019.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0020.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0021.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0022.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0023.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0024.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0025.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0026.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0027.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0028.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0029.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0030.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0031.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0032.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0033.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0034.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5382-0035.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0000.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0001.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0002.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0003.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0004.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0005.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0006.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0007.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0008.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0009.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0010.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0011.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0012.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0013.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0014.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0015.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0016.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0017.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0018.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0019.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0020.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0021.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0022.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0023.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0024.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0025.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0026.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0027.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0028.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0029.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0030.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0031.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0032.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0033.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0034.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0035.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0036.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0037.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0038.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0039.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0040.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0041.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0042.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0043.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5383-0044.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0000.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0001.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0002.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0003.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0004.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0005.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0006.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0007.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0008.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0009.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0010.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0011.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0012.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0013.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0014.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0015.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0016.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0017.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0018.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0019.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0020.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0021.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0022.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0023.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0024.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0025.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0026.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0027.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
capture/IMG_5384-0028.jpg,reference/14DMGIM05548.rgb.jpg,A Night at the Opera,Queen
